"","bio01","bio02","bio03","bio04","bio05","bio06","bio07","bio08","bio09","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","elev"
"120",25.9350929260254,9.64444446563721,75.9471435546875,75.7616424560547,32.5111122131348,19.8122215270996,12.6988906860352,25.5464820861816,26.0388889312744,27.028148651123,25.1177787780762,3202,556,50,57.3158416748047,1309,223,605,1077,110
"122",26.6709308624268,10.5649499893188,75.8454971313477,83.5525054931641,34.4358787536621,20.506311416626,13.9295673370361,26.0762462615967,27.1096343994141,27.8755264282227,25.8233108520508,2004,371,4,84.5089492797852,984,25,337,510,85
"123",25.7420177459717,8.14740562438965,79.602653503418,64.8050537109375,31.0672817230225,20.8321895599365,10.2350921630859,24.9813098907471,26.2715911865234,26.6296844482422,24.9813098907471,3243,398,161,27.7806701660156,1018,554,632,1018,124
"124",26.0914268493652,8.44631195068359,76.5133819580078,80.0084457397461,31.9532489776611,20.914249420166,11.0389995574951,26.2218742370605,26.8155002593994,27.2252922058105,25.2224998474121,3683,468,139,35.1499176025391,1229,474,599,1078,54
"125",25.701114654541,10.0650177001953,76.6331405639648,76.4550094604492,32.5597229003906,19.4256954193115,13.1340274810791,25.3059024810791,25.8256950378418,26.8062496185303,24.8747100830078,3139,530,51,55.954891204834,1265,226,602,1046,158
"126",25.9009170532227,7.91333293914795,75.2933654785156,71.4701690673828,31.4689998626709,20.9589996337891,10.5100002288818,26.0484161376953,26.3317489624023,26.8440837860107,25.0346660614014,3126,431,68,47.045654296875,1176,256,394,801,57
"127",22.9652919769287,11.785083770752,79.5644302368164,64.467903137207,30.7770004272461,15.9650001525879,14.8120002746582,22.6819591522217,23.0452079772949,23.8773746490479,22.2590408325195,2918,483,37,60.6645851135254,1212,161,585,894,679
"128",25.9330463409424,10.9830951690674,76.2305297851562,80.6946487426758,33.8719215393066,19.464183807373,14.4077377319336,25.4018630981445,26.2847175598145,27.1131324768066,25.113037109375,2150,419,4,89.1955490112305,1121,23,345,566,206
"129",26.1773204803467,11.0209398269653,75.6358032226562,81.8679428100586,34.1560440063477,19.584981918335,14.5710620880127,25.6518325805664,26.4756412506104,27.3832111358643,25.3462753295898,2020,429,2,94.0773773193359,1082,16,311,566,167
"130",17.4090633392334,9.54483318328857,80.2440872192383,64.4581909179688,23.5394992828369,11.6447496414185,11.8947496414185,17.4330005645752,17.0810832977295,18.1192073822021,16.5776252746582,2870,400,69,50.8330535888672,1134,268,467,539,1708
"131",22.9107913970947,8.18895816802979,74.8208847045898,69.7834396362305,28.7059993743896,17.7612495422363,10.9447498321533,22.8635425567627,23.3143749237061,23.8044166564941,22.0557079315186,2694,366,39,50.6703605651855,1013,180,296,675,683
"132",21.9452705383301,10.1300001144409,80.7509078979492,61.6223258972168,28.7695007324219,16.2247505187988,12.544750213623,21.5613327026367,22.107292175293,22.8470420837402,21.3113746643066,2388,383,19,72.2234573364258,1084,78,438,617,908
"133",23.8429489135742,9.17631244659424,79.3438262939453,68.2487487792969,29.7819995880127,18.2167491912842,11.5652503967285,23.9064178466797,24.3697910308838,24.7552509307861,23.0345001220703,3327,360,133,29.2868995666504,1052,478,667,810,497
"134",25.5545425415039,8.47508335113525,78.2610397338867,74.2147216796875,31.2647495269775,20.4354991912842,10.8292503356934,25.6957492828369,26.2180423736572,26.5924167633057,24.7218742370605,3530,416,154,29.4104900360107,1088,536,641,1060,148
"135",20.1110420227051,9.52404117584229,80.4718322753906,63.3272399902344,26.1192493438721,14.2840003967285,11.8352489471436,20.0518741607666,20.4777908325195,20.8799171447754,19.3106670379639,3239,349,125,29.4215717315674,1015,456,633,804,1160
"136",18.8542594909668,9.49322891235352,81.1057891845703,61.4749183654785,24.7859992980957,13.0812501907349,11.7047491073608,18.8705005645752,19.1512088775635,19.5557918548584,18.0562076568604,3301,397,133,32.9270172119141,1095,446,620,793,1393
"137",21.792875289917,9.02704238891602,78.313850402832,68.6704864501953,27.9540004730225,16.4272499084473,11.5267505645752,21.5603332519531,22.324125289917,22.7345008850098,21.027458190918,3448,400,69,38.2625770568848,1155,360,475,912,877
"138",25.9420928955078,8.53193759918213,74.987922668457,74.8862457275391,32.0779991149902,20.7002506256104,11.3777484893799,26.0711669921875,26.544792175293,26.9894580841064,25.0772914886475,3061,410,67,48.7599411010742,1155,238,372,757,84
"139",26.5318565368652,10.7995405197144,74.352409362793,87.010124206543,34.5724411010742,20.0476379394531,14.5248031616211,25.9469814300537,26.8559722900391,27.8167972564697,25.6629257202148,1881,379,2,94.2106781005859,983,14,294,506,131
"140",26.1471557617188,8.54435348510742,77.2371063232422,79.3830795288086,32.0277481079102,20.9652500152588,11.0624980926514,26.266040802002,26.8882083892822,27.2735824584961,25.2886657714844,3673,453,139,33.0284309387207,1179,509,619,1148,41
"141",22.662281036377,8.57943725585938,75.8755340576172,69.8643417358398,28.6867504119873,17.3794994354248,11.3072509765625,22.5492916107178,23.1294174194336,23.5757083892822,21.8230419158936,3067,382,56,46.6819763183594,1115,237,343,793,715
"142",21.9452705383301,10.1300001144409,80.7509078979492,61.6223258972168,28.7695007324219,16.2247505187988,12.544750213623,21.5613327026367,22.107292175293,22.8470420837402,21.3113746643066,2388,383,19,72.2234573364258,1084,78,438,617,908
"143",12.1418962478638,9.37816619873047,81.2015228271484,53.8820381164551,17.8719997406006,6.32275009155273,11.5492496490479,12.2885837554932,11.7651252746582,12.711874961853,11.4195413589478,2915,413,57,55.1060485839844,1138,205,847,505,2489
"144",19.3595943450928,9.42885398864746,80.2080154418945,61.7434730529785,25.2562503814697,13.5007495880127,11.755500793457,19.3172092437744,19.6872081756592,20.0979175567627,18.5795841217041,3510,421,147,29.0764656066895,1119,523,713,847,1262
"145",25.8373260498047,10.9733457565308,76.6205749511719,79.6813659667969,33.672061920166,19.3503913879395,14.3216705322266,25.3206272125244,26.1747169494629,27.0063533782959,25.0244121551514,2382,513,5,88.7516632080078,1278,27,361,703,207
"146",19.3595943450928,9.42885398864746,80.2080154418945,61.7434730529785,25.2562503814697,13.5007495880127,11.755500793457,19.3172092437744,19.6872081756592,20.0979175567627,18.5795841217041,3510,421,147,29.0764656066895,1119,523,713,847,1262
"147",26.5299263000488,10.2102289199829,76.3139114379883,73.8307266235352,33.9034996032715,20.5242500305176,13.3792495727539,26.1006240844727,26.7884998321533,27.5691661834717,25.7051658630371,1971,366,8,83.5983352661133,956,32,312,501,158
"148",27.2380619049072,10.4203748703003,75.8493728637695,76.9942779541016,34.8084983825684,21.0702495574951,13.7382488250732,26.757833480835,27.5262508392334,28.3390827178955,26.4127502441406,1871,356,6,85.8666687011719,922,25,298,486,40
"149",26.1280937194824,7.99239540100098,75.9354476928711,79.7399368286133,31.7027492523193,21.1774997711182,10.5252494812012,26.2705841064453,26.8462905883789,27.2516250610352,25.2669582366943,3626,467,129,35.3807029724121,1190,484,585,1111,42
"150",20.5445213317871,9.24954128265381,76.5357894897461,71.6867141723633,26.9827499389648,14.897500038147,12.0852499008179,20.3184585571289,21.0857086181641,21.5269165039062,19.7500419616699,2791,431,53,58.989086151123,1193,192,393,503,1115
"151",23.339599609375,11.3131246566772,80.3451614379883,63.9990539550781,30.6858310699463,16.6051769256592,14.0806541442871,23.0692100524902,23.3903274536133,24.244686126709,22.6444149017334,2978,490,36,58.8369293212891,1223,159,564,547,589
"152",26.1773204803467,11.0209398269653,75.6358032226562,81.8679428100586,34.1560440063477,19.584981918335,14.5710620880127,25.6518325805664,26.4756412506104,27.3832111358643,25.3462753295898,2020,429,2,94.0773773193359,1082,16,311,566,167
"153",19.97829246521,9.41583347320557,80.6650848388672,65.0821151733398,25.9479999542236,14.2752504348755,11.6727495193481,19.9362506866455,20.341667175293,20.7589168548584,19.1497077941895,3089,356,112,33.7029151916504,1013,402,567,760,1199
"154",26.2157325744629,7.67853546142578,75.4456100463867,79.1210632324219,31.5763645172119,21.3987865447998,10.1775779724121,26.3623237609863,26.9304046630859,27.3264656066895,25.3523235321045,3703,498,125,37.8418807983398,1197,469,582,1194,17
"155",26.5336513519287,11.1041269302368,76.4170532226562,82.0758743286133,34.4871444702148,19.9561901092529,14.5309543609619,25.9810314178467,26.908332824707,27.742301940918,25.7154769897461,2201,454,3,89.970329284668,1165,21,351,611,73
"156",25.3303871154785,10.2380361557007,78.2790145874023,74.9880294799805,32.418628692627,19.3397254943848,13.0789031982422,24.8405933380127,25.6085395812988,26.428035736084,24.55885887146,2499,441,13,76.8582000732422,1194,47,416,720,271
"157",19.97829246521,9.41583347320557,80.6650848388672,65.0821151733398,25.9479999542236,14.2752504348755,11.6727495193481,19.9362506866455,20.341667175293,20.7589168548584,19.1497077941895,3089,356,112,33.7029151916504,1013,402,567,760,1199
"158",26.2157325744629,7.67853546142578,75.4456100463867,79.1210632324219,31.5763645172119,21.3987865447998,10.1775779724121,26.3623237609863,26.9304046630859,27.3264656066895,25.3523235321045,3703,498,125,37.8418807983398,1197,469,582,1194,17
"159",17.4090633392334,9.54483318328857,80.2440872192383,64.4581909179688,23.5394992828369,11.6447496414185,11.8947496414185,17.4330005645752,17.0810832977295,18.1192073822021,16.5776252746582,2870,400,69,50.8330535888672,1134,268,467,539,1708
"160",25.7420177459717,8.14740562438965,79.602653503418,64.8050537109375,31.0672817230225,20.8321895599365,10.2350921630859,24.9813098907471,26.2715911865234,26.6296844482422,24.9813098907471,3243,398,161,27.7806701660156,1018,554,632,1018,124
"161",26.22434425354,8.0964994430542,76.9753646850586,76.417839050293,31.7860832214355,21.2677841186523,10.5182991027832,26.3625869750977,26.9191150665283,27.2968215942383,25.3872852325439,3548,450,140,34.0852203369141,1127,510,613,1123,15
"162",25.635082244873,10.6697177886963,79.1029510498047,75.3539428710938,32.7491073608398,19.2607135772705,13.4883937835693,25.2645835876465,25.7772331237793,26.72678565979,24.8275299072266,2919,450,34,61.856803894043,1219,139,536,883,151
"163",19.970874786377,10.1263332366943,79.1398010253906,60.7337226867676,26.6180000305176,13.8225002288818,12.7954998016357,19.7358741760254,19.9604988098145,20.8020420074463,19.2836666107178,2887,484,42,60.9641571044922,1213,163,565,478,1188
"164",25.0493125915527,9.20162582397461,77.3099670410156,74.609260559082,31.4897499084473,19.5874996185303,11.902250289917,25.0088329315186,25.7425422668457,26.1044158935547,24.2365837097168,3458,435,93,43.7122001647949,1225,323,442,871,278
"165",25.9056968688965,8.08993816375732,77.2327499389648,71.4472351074219,31.3907508850098,20.9160003662109,10.4747505187988,25.9968757629395,26.5045833587646,26.9207916259766,25.0900840759277,3642,481,115,38.0054397583008,1260,424,557,1041,37
"166",24.3518753051758,8.81304168701172,78.7036819458008,74.9546661376953,30.269250869751,19.0715007781982,11.1977500915527,24.5142917633057,25.0004177093506,25.3934593200684,23.5065002441406,3569,395,144,28.7096176147461,1095,516,629,1032,388
"167",21.792875289917,9.02704238891602,78.313850402832,68.6704864501953,27.9540004730225,16.4272499084473,11.5267505645752,21.5603332519531,22.324125289917,22.7345008850098,21.027458190918,3448,400,69,38.2625770568848,1155,360,475,912,877
"168",25.629114151001,7.46285438537598,76.7428131103516,67.9368896484375,30.6604995727539,20.9360008239746,9.7244987487793,25.7084178924561,26.1340007781982,26.5717926025391,24.8268337249756,3581,489,110,39.6256294250488,1261,403,517,1008,72
"169",26.0914268493652,8.44631195068359,76.5133819580078,80.0084457397461,31.9532489776611,20.914249420166,11.0389995574951,26.2218742370605,26.8155002593994,27.2252922058105,25.2224998474121,3683,468,139,35.1499176025391,1229,474,599,1078,54
"170",19.970874786377,10.1263332366943,79.1398010253906,60.7337226867676,26.6180000305176,13.8225002288818,12.7954998016357,19.7358741760254,19.9604988098145,20.8020420074463,19.2836666107178,2887,484,42,60.9641571044922,1213,163,565,478,1188
"171",19.970874786377,10.1263332366943,79.1398010253906,60.7337226867676,26.6180000305176,13.8225002288818,12.7954998016357,19.7358741760254,19.9604988098145,20.8020420074463,19.2836666107178,2887,484,42,60.9641571044922,1213,163,565,478,1188
"172",26.0666961669922,10.1440687179565,77.5979614257812,76.2375106811523,32.9252662658691,19.852668762207,13.0725975036621,25.6722412109375,26.2069988250732,27.1750888824463,25.2561092376709,3424,597,51,61.3529472351074,1459,201,651,1113,82
"173",11.8641767501831,9.45085430145264,81.2714614868164,54.955207824707,17.6092491149902,5.98050022125244,11.6287488937378,12.0244998931885,11.4680004119873,12.4247913360596,11.1212501525879,2674,417,38,62.9031715393066,1119,136,803,418,2555
"174",27.3184280395508,10.7226457595825,72.931999206543,92.6247177124023,35.5837516784668,20.8815002441406,14.7022514343262,26.6777496337891,27.6800422668457,28.6740417480469,26.3795013427734,1840,363,3,90.4267425537109,940,16,270,490,59
"175",25.9913120269775,8.74270820617676,76.0599365234375,76.4782943725586,32.1977500915527,20.7032508850098,11.494499206543,26.1128749847412,26.6674156188965,27.0757083892822,25.1418342590332,3314,436,82,44.1035461425781,1192,293,440,881,85
"176",25.9350929260254,9.64444446563721,75.9471435546875,75.7616424560547,32.5111122131348,19.8122215270996,12.6988906860352,25.5464820861816,26.0388889312744,27.028148651123,25.1177787780762,3202,556,50,57.3158416748047,1309,223,605,1077,110
"177",26.0666961669922,10.1440687179565,77.5979614257812,76.2375106811523,32.9252662658691,19.852668762207,13.0725975036621,25.6722412109375,26.2069988250732,27.1750888824463,25.2561092376709,3424,597,51,61.3529472351074,1459,201,651,1113,82
"178",22.9107913970947,8.18895816802979,74.8208847045898,69.7834396362305,28.7059993743896,17.7612495422363,10.9447498321533,22.8635425567627,23.3143749237061,23.8044166564941,22.0557079315186,2694,366,39,50.6703605651855,1013,180,296,675,683
"179",24.8155937194824,10.1373128890991,76.036018371582,76.1281204223633,32.205249786377,18.8729991912842,13.3322505950928,24.3642082214355,25.0828742980957,25.9120006561279,23.9915828704834,2231,406,8,82.6178207397461,1103,33,340,616,404
"180",20.2720527648926,10.4863958358765,79.3642272949219,61.1721534729004,27.1692504882812,13.9562501907349,13.2130002975464,20.0275001525879,20.2955837249756,21.1197910308838,19.5834999084473,2924,498,43,60.837516784668,1217,164,568,477,1157
"181",25.5751514434814,10.1919689178467,77.397216796875,75.5703582763672,32.4422264099121,19.2738342285156,13.1683921813965,25.1846294403076,25.6905860900879,26.6697750091553,24.7661056518555,3122,524,48,54.2218780517578,1238,239,594,1045,165
"182",24.880916595459,8.78170776367188,77.6867370605469,78.0606384277344,30.8449993133545,19.5410003662109,11.3039989471436,25.0543746948242,25.5588321685791,25.9667491912842,24.0168743133545,3721,442,135,34.0370826721191,1196,463,619,1053,282
"183",26.5336513519287,11.1041269302368,76.4170532226562,82.0758743286133,34.4871444702148,19.9561901092529,14.5309543609619,25.9810314178467,26.908332824707,27.742301940918,25.7154769897461,2201,454,3,89.970329284668,1165,21,351,611,73
"184",25.7555408477783,7.61979150772095,71.5120849609375,72.1904220581055,31.6270008087158,20.9717502593994,10.6552505493164,25.5584163665771,26.3501663208008,26.8037490844727,24.9457092285156,1978,328,6,71.1148071289062,873,55,224,338,221
"185",27.2380619049072,10.4203748703003,75.8493728637695,76.9942779541016,34.8084983825684,21.0702495574951,13.7382488250732,26.757833480835,27.5262508392334,28.3390827178955,26.4127502441406,1871,356,6,85.8666687011719,922,25,298,486,40
"186",26.22434425354,8.0964994430542,76.9753646850586,76.417839050293,31.7860832214355,21.2677841186523,10.5182991027832,26.3625869750977,26.9191150665283,27.2968215942383,25.3872852325439,3548,450,140,34.0852203369141,1127,510,613,1123,15
"187",25.9205226898193,10.425968170166,78.2613372802734,77.4133834838867,33.1041488647461,19.7821578979492,13.3219909667969,25.4523506164551,26.1742057800293,27.0531806945801,25.1157684326172,2750,477,17,70.022705078125,1253,83,440,867,150
"188",25.880989074707,8.46147918701172,76.6264877319336,74.0834884643555,31.7465000152588,20.7040004730225,11.0424995422363,26.013708114624,26.5089988708496,26.9217910766602,25.0405426025391,3420,454,94,41.5039520263672,1217,339,487,920,92
"189",26.2821807861328,7.9168438911438,79.3710861206055,63.7788696289062,31.4914894104004,21.5170211791992,9.97446823120117,25.6046104431152,26.8351058959961,27.1712760925293,25.5496444702148,3368,376,128,28.5405464172363,1031,488,606,999,11
"190",25.5545425415039,8.47508335113525,78.2610397338867,74.2147216796875,31.2647495269775,20.4354991912842,10.8292503356934,25.6957492828369,26.2180423736572,26.5924167633057,24.7218742370605,3530,416,154,29.4104900360107,1088,536,641,1060,148
"191",13.0349788665771,9.29783344268799,81.2321701049805,54.0040550231934,18.6852493286133,7.23925018310547,11.4459991455078,13.1439580917358,12.6589164733887,13.6275835037231,12.2977914810181,3065,453,80,50.4944496154785,1187,283,861,384,2321
"192",24.619312286377,9.54224967956543,75.1210403442383,74.3334808349609,31.6749992370605,18.9724998474121,12.7024993896484,24.28125,24.7295837402344,25.6809158325195,23.8092079162598,2266,371,20,71.3902282714844,1022,96,313,624,435
"193",25.701114654541,10.0650177001953,76.6331405639648,76.4550094604492,32.5597229003906,19.4256954193115,13.1340274810791,25.3059024810791,25.8256950378418,26.8062496185303,24.8747100830078,3139,530,51,55.954891204834,1265,226,602,1046,158
"194",26.9317398071289,10.2453956604004,73.9819869995117,82.7309265136719,34.6677513122559,20.8192501068115,13.8485012054443,26.3897094726562,27.2497501373291,28.1170425415039,26.0449161529541,1849,353,4,88.231689453125,927,20,277,475,143
"195",25.4486351013184,8.55435371398926,76.8550643920898,77.5388259887695,31.3567504882812,20.2262496948242,11.130500793457,25.6175422668457,26.1236667633057,26.5297088623047,24.5911674499512,3621,457,115,37.5823593139648,1227,414,566,991,176
"196",21.6044158935547,10.9955835342407,79.2374572753906,62.3511009216309,28.8707504272461,14.9940004348755,13.8767499923706,21.318416595459,21.6757926940918,22.4825839996338,20.9208755493164,3190,498,48,58.0575485229492,1293,182,637,981,925
"197",26.0666961669922,10.1440687179565,77.5979614257812,76.2375106811523,32.9252662658691,19.852668762207,13.0725975036621,25.6722412109375,26.2069988250732,27.1750888824463,25.2561092376709,3424,597,51,61.3529472351074,1459,201,651,1113,82
"198",25.8793964385986,8.24187564849854,75.8030319213867,72.2361679077148,31.6767501831055,20.8039989471436,10.8727512359619,26.0200424194336,26.4254589080811,26.8756675720215,25.031665802002,3174,423,74,45.796272277832,1180,268,418,813,77
"199",25.2148952484131,9.10824966430664,76.4772567749023,78.0038528442383,31.7059993743896,19.7962493896484,11.9097499847412,25.1742076873779,25.9354991912842,26.3177070617676,24.374792098999,3429,427,92,43.1780281066895,1197,319,466,891,255
"200",27.0132808685303,10.8566455841064,75.503547668457,81.7687759399414,35.0235443115234,20.6445579528809,14.3789863586426,26.4578475952148,27.4259490966797,28.1857795715332,26.1722793579102,1925,366,4,85.6298294067383,953,29,316,489,58
"201",25.9888286590576,10.5179567337036,78.9335556030273,78.3810043334961,33.0526313781738,19.7275543212891,13.3250770568848,25.6376667022705,26.0813732147217,27.1011867523193,25.1406097412109,3065,483,30,63.5455589294434,1304,138,565,907,108
"202",23.339599609375,11.3131246566772,80.3451614379883,63.9990539550781,30.6858310699463,16.6051769256592,14.0806541442871,23.0692100524902,23.3903274536133,24.244686126709,22.6444149017334,2978,490,36,58.8369293212891,1223,159,564,547,589
"203",26.7170143127441,10.3270835876465,76.7849349975586,84.3865280151367,34.1794891357422,20.7301273345947,13.4493618011475,26.0847225189209,27.185791015625,27.9411334991455,25.8868598937988,2100,369,10,79.8544006347656,998,44,370,539,58
"204",25.9056968688965,8.08993816375732,77.2327499389648,71.4472351074219,31.3907508850098,20.9160003662109,10.4747505187988,25.9968757629395,26.5045833587646,26.9207916259766,25.0900840759277,3642,481,115,38.0054397583008,1260,424,557,1041,37
"205",25.8190937042236,8.09947967529297,76.6506118774414,71.9023666381836,31.3700008392334,20.8032493591309,10.5667514801025,25.933292388916,26.4186248779297,26.8322505950928,25.0010833740234,3617,483,115,39.5884246826172,1265,396,535,1009,66
"206",25.6704578399658,7.78791666030884,76.4720764160156,69.489875793457,30.9694995880127,20.7854995727539,10.1840000152588,25.8342914581299,26.1515827178955,26.6030406951904,24.836332321167,3342,458,92,42.7658386230469,1229,330,468,868,97
"207",19.970874786377,10.1263332366943,79.1398010253906,60.7337226867676,26.6180000305176,13.8225002288818,12.7954998016357,19.7358741760254,19.9604988098145,20.8020420074463,19.2836666107178,2887,484,42,60.9641571044922,1213,163,565,478,1188
"208",23.1571464538574,8.80616664886475,76.7338409423828,68.2285232543945,29.2779998779297,17.8017501831055,11.4762496948242,23.0064163208008,23.6689586639404,24.0625839233398,22.3478336334229,3222,382,63,43.3687286376953,1139,280,378,858,610
"209",25.6300735473633,11.1476459503174,76.0516204833984,80.5373001098633,33.6927490234375,19.0347499847412,14.6579990386963,25.1291255950928,25.9494590759277,26.8083744049072,24.7959995269775,2196,473,4,91.1916427612305,1181,22,333,625,262
"210",26.5318565368652,10.7995405197144,74.352409362793,87.010124206543,34.5724411010742,20.0476379394531,14.5248031616211,25.9469814300537,26.8559722900391,27.8167972564697,25.6629257202148,1881,379,2,94.2106781005859,983,14,294,506,131
"211",25.596643447876,11.124490737915,76.116943359375,79.5451583862305,33.5761108398438,18.9611110687256,14.6149997711182,25.1153240203857,25.8841667175293,26.7615737915039,24.7693977355957,2123,458,3,93.5994262695312,1159,18,319,600,267
"212",20.1110420227051,9.52404117584229,80.4718322753906,63.3272399902344,26.1192493438721,14.2840003967285,11.8352489471436,20.0518741607666,20.4777908325195,20.8799171447754,19.3106670379639,3239,349,125,29.4215717315674,1015,456,633,804,1160
"213",25.5473861694336,8.66272926330566,78.3868713378906,74.0181121826172,31.2814998626709,20.2302494049072,11.0512504577637,25.7722511291504,25.4750823974609,26.5359992980957,24.6725406646729,3102,333,135,26.9351348876953,980,473,632,786,193
"214",19.8273029327393,10.5041875839233,81.7541885375977,59.3991088867188,26.6517505645752,13.8032503128052,12.84850025177,19.6960411071777,19.6916656494141,20.6191253662109,19.1346244812012,2930,423,63,56.524959564209,1213,212,479,511,1315
"215",25.9009170532227,7.91333293914795,75.2933654785156,71.4701690673828,31.4689998626709,20.9589996337891,10.5100002288818,26.0484161376953,26.3317489624023,26.8440837860107,25.0346660614014,3126,431,68,47.045654296875,1176,256,394,801,57
"216",25.8190937042236,8.09947967529297,76.6506118774414,71.9023666381836,31.3700008392334,20.8032493591309,10.5667514801025,25.933292388916,26.4186248779297,26.8322505950928,25.0010833740234,3617,483,115,39.5884246826172,1265,396,535,1009,66
"217",25.8137073516846,7.66308307647705,76.8787612915039,67.6975326538086,30.9584999084473,20.9907493591309,9.96775054931641,25.9285411834717,26.2837505340576,26.7294998168945,25.0041255950928,3477,484,103,41.2384567260742,1260,372,492,932,47
"218",25.4558753967285,7.41925001144409,75.9371566772461,69.7374572753906,30.5042495727539,20.7339992523193,9.77025032043457,25.6412906646729,25.8526668548584,26.3527507781982,24.5972080230713,3352,457,84,43.7022018432617,1232,318,455,877,133
"219",25.6300735473633,11.1476459503174,76.0516204833984,80.5373001098633,33.6927490234375,19.0347499847412,14.6579990386963,25.1291255950928,25.9494590759277,26.8083744049072,24.7959995269775,2196,473,4,91.1916427612305,1181,22,333,625,262
"220",25.9888286590576,10.5179567337036,78.9335556030273,78.3810043334961,33.0526313781738,19.7275543212891,13.3250770568848,25.6376667022705,26.0813732147217,27.1011867523193,25.1406097412109,3065,483,30,63.5455589294434,1304,138,565,907,108
"221",19.5334377288818,9.06133270263672,80.1090316772461,64.0592880249023,25.2972507476807,13.9860000610352,11.3112506866455,19.2094993591309,19.8534164428711,20.2803745269775,18.7167911529541,3475,391,120,29.2974624633789,1089,482,630,918,1284
"222",25.9946975708008,8.53581237792969,76.461799621582,79.1597290039062,31.8677501678467,20.7042503356934,11.1634998321533,26.14674949646,26.6997089385986,27.1040420532227,25.1129989624023,3754,474,136,35.5256729125977,1246,469,613,1088,63
"223",22.446928024292,9.26460361480713,80.8341445922852,67.9701080322266,28.4535007476807,16.9922504425049,11.4612503051758,22.3208751678467,22.9314994812012,23.3444595336914,21.6210422515869,3217,343,118,30.5106658935547,1007,430,586,813,727
"224",22.9107913970947,8.18895816802979,74.8208847045898,69.7834396362305,28.7059993743896,17.7612495422363,10.9447498321533,22.8635425567627,23.3143749237061,23.8044166564941,22.0557079315186,2694,366,39,50.6703605651855,1013,180,296,675,683
"225",24.4886455535889,8.66358280181885,79.5407943725586,68.5075073242188,30.1469993591309,19.2549991607666,10.8920001983643,24.6916675567627,25.0243759155273,25.4093322753906,23.6772918701172,3260,366,136,26.3694152832031,1002,499,623,904,378
"226",25.9009170532227,7.91333293914795,75.2933654785156,71.4701690673828,31.4689998626709,20.9589996337891,10.5100002288818,26.0484161376953,26.3317489624023,26.8440837860107,25.0346660614014,3126,431,68,47.045654296875,1176,256,394,801,57
"227",16.1320838928223,9.31066703796387,80.1952438354492,60.2049827575684,21.8627490997314,10.2527503967285,11.6099987030029,15.9507503509521,16.3096675872803,16.7962913513184,15.3349580764771,3473,438,141,32.8788986206055,1151,485,917,632,1803
"228",25.5065422058105,8.73779201507568,75.8752288818359,72.2021484375,31.6720008850098,20.1560001373291,11.5160007476807,25.6869583129883,26.0976257324219,26.4919166564941,24.6607913970947,3099,371,60,45.5400123596191,1094,251,341,814,217
"229",21.9452705383301,10.1300001144409,80.7509078979492,61.6223258972168,28.7695007324219,16.2247505187988,12.544750213623,21.5613327026367,22.107292175293,22.8470420837402,21.3113746643066,2388,383,19,72.2234573364258,1084,78,438,617,908
"230",26.7170143127441,10.3270835876465,76.7849349975586,84.3865280151367,34.1794891357422,20.7301273345947,13.4493618011475,26.0847225189209,27.185791015625,27.9411334991455,25.8868598937988,2100,369,10,79.8544006347656,998,44,370,539,58
"231",19.3853645324707,9.05897903442383,78.1485366821289,68.1215133666992,25.4882507324219,13.8962497711182,11.5920009613037,19.2676658630371,19.7959594726562,20.2455825805664,18.5640411376953,3227,401,83,46.1370010375977,1188,289,481,734,1337
"232",22.9107913970947,8.18895816802979,74.8208847045898,69.7834396362305,28.7059993743896,17.7612495422363,10.9447498321533,22.8635425567627,23.3143749237061,23.8044166564941,22.0557079315186,2694,366,39,50.6703605651855,1013,180,296,675,683
"233",26.5736503601074,10.4214782714844,77.9689254760742,82.7368621826172,33.6464767456055,20.2802810668945,13.3661956787109,26.199764251709,26.690845489502,27.7384967803955,25.6699523925781,2697,428,23,66.5535888671875,1146,91,520,701,14
"234",19.970874786377,10.1263332366943,79.1398010253906,60.7337226867676,26.6180000305176,13.8225002288818,12.7954998016357,19.7358741760254,19.9604988098145,20.8020420074463,19.2836666107178,2887,484,42,60.9641571044922,1213,163,565,478,1188
"235",12.1868019104004,9.48356246948242,81.5281829833984,52.382640838623,18.0025005340576,6.37025022506714,11.6322498321533,12.2907085418701,11.8632917404175,12.7550411224365,11.4847087860107,2677,408,52,56.6839561462402,1088,180,768,477,2472
"236",21.792875289917,9.02704238891602,78.313850402832,68.6704864501953,27.9540004730225,16.4272499084473,11.5267505645752,21.5603332519531,22.324125289917,22.7345008850098,21.027458190918,3448,400,69,38.2625770568848,1155,360,475,912,877
"237",24.068489074707,11.2934789657593,76.3072967529297,72.2541961669922,31.9759998321533,17.1760005950928,14.7999992370605,23.6184158325195,24.2975006103516,25.1232490539551,23.3072910308838,2950,468,46,59.1014862060547,1205,173,613,874,483
"238",16.5263023376465,10.1344375610352,80.6336288452148,63.5710334777832,22.994499206543,10.4259996414185,12.5684995651245,16.599666595459,16.1616249084473,17.213207244873,15.6893749237061,2682,390,47,56.7051887512207,1071,175,742,503,1890
"239",27.3695945739746,10.5495624542236,75.1125793457031,81.5862884521484,35.1310005187988,21.0860004425049,14.0450000762939,26.8320426940918,27.656665802002,28.5573329925537,26.5240821838379,1879,366,4,87.8287887573242,944,18,292,487,25
